assessment_id,pronunciation_avg,vocab_avg,fluency_avg,cohesion_avg,grammar_avg,cefr_avg,suffix,transcript,filler_word_count,formants_mean,formants_median,formants_std,formants_min,formants_max,mfccs_mean,mfccs_std,mfccs_var,spectral_centroid_mean,spectral_bandwidth_mean,pitch,intensity,speech_rate,intensity_to_speech_rate_ratio,pauses_duration,pauses_frequency,brunets_index,average_sentence_length,cohesion_score,flesch_kincaid_score,coleman_liau_index,automated_readability_index,repetitions
1691402791754497-1,3.0,3.5,2.5,3.0,3.0,3.0,0,"Hello, I'm Orly. I work at Pertalix as a QA coordinator. What we are doing, we are taking control about the QC, Quality Control, and we are... That's it.",0,1581.0932821528224,1058.6474264350568,1054.5751975198582,340.0562592804927,3621.780042972972,-17.023222,25.3396,7491314.0,1868.6831365281412,1696.1166907607085,1844.3457,0.08726089,0.06353403034927943,1.3734511496763004,0.03725,0.4771817453963171,1.7805525680911245,13.0,0.521363377571106,5.213333333333335,0.76923076923077,5.835977011494254,0
1691402791754497-2,3.0,3.5,2.5,3.0,3.0,3.0,1,I don't like to see the news because of the bad things we can see on the news. I prefer to see entertainment shows. What I can see on the news is the weather maybe. That's what interests me. That's it.,1,1263.6052876363992,754.9136105996563,1078.851029085391,0.0,6278.006178271324,-22.460112,27.897747,10389294.0,1490.5676378402907,1354.81980502315,1636.3921,0.05178072,0.07166060098434535,0.7225828223427407,0.0259375,0.3937381404174573,1.722562629490293,9.8,0.6472213864326477,1.9585306122448998,0.499591836734691,5.760487804878046,0
1691402791754497-3,3.0,3.5,2.5,3.0,3.0,3.0,2,I think the social media have a lot of influence on little kids or even on adults. I think because of that they need to put some limits what we can say there and what we cannot because we don't want a bad influence on the kids. We want it to be positive and do good things there and not bad things like I said.,3,1463.353657906961,743.2281275030972,1151.2312664345432,283.352664717996,4250.990541245927,-19.703087,28.826326,12128181.0,1842.7737215381444,1628.3590130600264,1894.7711,0.07308382,0.06343510677202846,1.1521036485597578,0.0540625,0.3969710876548876,1.722562629490293,23.333333333333332,0.6685120463371277,7.164285714285715,3.595428571428574,11.866410256410255,0
1691402791754497-4,3.0,3.5,2.5,3.0,3.0,3.0,3,"Well it's a difficult question, I don't know what to say, I don't have any opinion but I think if there are different, I think this print source where, I don't know what to say, internet, now we can see everything and find everything we want. About children, children can, in some ages, can be allowed to watch news, I think it's important for them to know what's going on in the country or the world, they can understand some financial things or political things, they need to know that in some ages, not all the ages of course, it should be a limited age maybe.",4,1604.44986131059,915.5216625115265,1248.46890753076,0.0,5544.6981088821485,-22.409502,31.29742,15909753.0,1889.9702299218482,1583.3955399449862,1882.1913,0.05796234,0.06482475860686081,0.8941389157029315,0.084875,0.4468575189206976,1.7527703054973112,64.0,0.6520761251449585,24.396562500000005,4.776875,30.08632075471698,0
1691402791754497-5,3.0,3.5,2.5,3.0,3.0,3.0,4,I live in Carmel since I was born. I live here with the parents and then I get married and now I live with my husband here. I never thought I could move to another city. I love my city and I think to be close to the family and friends. My work is also here in the city so I don't see any good reason to move. Maybe in the future if the job will be in a different city I don't have another choice. If it will be far away or something like this I don't have a choice and I will move somewhere else.,6,1098.8695966889286,639.3638605273279,1047.7588240506902,0.0,5550.232237836049,-21.578936,27.165878,8855087.0,1400.7607951740133,1308.7599032439318,1673.1193,0.051373526,0.06344937722539923,0.8096773948067482,0.0506875,0.3500215796288304,1.7429931071630576,16.714285714285715,0.6387608051300049,5.249938949938951,2.029059829059829,8.046128170894523,0
1691402791754513-1,2.5,2.0,1.5,1.5,1.5,1.5,0,I prepare to live in this in the country But I don't understand the second question Okay A country and how in difficult a different More more Optionally saying it's ink to do Why no But the Muslim for them to you in The most important to me to choose a place to live is a to live in a quite a place In Big garden and Not allowed people A The most important is a quite quite quite place Country is a small Small place and city is a big place. This is the Disadvance of each,0,782.4040299244284,549.9236335943287,995.5929796847873,0.0,5326.331586307809,-25.2977,33.777172,19572400.0,894.4639405157291,941.5553731184785,1582.7686,0.029275626,0.028344519266981647,1.0328496196525925,0.127375,0.5582032319912352,1.814484591177755,50.5,0.6177358627319336,19.059455445544554,5.445544554455445,50.25489795918367,3
1691402791754513-2,2.5,2.0,1.5,1.5,1.5,1.5,1,"In my room I have a mirror and a bed, chair, desk and all my stuff. I sleep in my room. In another room I am doing work. Because it's my private place. Because this, I love this. I have a mirror. I have a desk. I have a bed. I have a chair. I have a bed. I have a bed. I have a desk. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed. I have a bed.",0,560.0317845807084,0.0,897.3372118263322,0.0,4703.159729813974,-27.411812,37.412937,28865438.0,688.247348599368,713.4684803790204,1510.1807,0.031726137,0.021359425080128204,1.485346009296079,0.08225,0.6748717948717948,1.7329302194658671,5.372881355932203,0.6324688792228699,-1.43400844784259,-8.547507886435334,-1.8282056586147064,0
1691402791754513-3,2.5,2.0,1.5,1.5,1.5,1.5,2,Talk about the best birthday you ever had. Why was it so good? Because I meet all my family and I get a present and I have a big hug from all my family and my friends. I meet my family and we all stay together. I do it in a happy place and that's all.,1,764.2445836874568,633.6494543047779,873.8889681075494,0.0,7418.832346890867,-26.06819,41.978752,49252140.0,903.1981761260979,992.7276820991093,1438.8682,0.025391372,0.03444612943209135,0.7371328024172509,0.0535,0.5144230769230769,1.7527703054973112,12.4,0.6350501775741577,3.7105161290322606,0.40129032258064257,5.280892857142852,0
1691402791754513-4,2.5,2.0,1.5,1.5,1.5,1.5,3,"My best vacation was in our country, walking in Jerusalem, because we were going to a hotel with all my family, and a tour on Jerusalem, it's a wonderful city in our country. And we are seeing a lot of people from all the religions.",0,1042.8149232330788,798.8415892365842,1052.0182752351313,0.0,6498.627440235676,-22.821226,42.943172,54343430.0,1063.3836441027372,1114.4560001534846,1481.1931,0.032502227,0.039576715091376356,0.8212461912632997,0.050875,0.4648772130211308,1.7429931071630576,26.0,0.5779483318328857,10.888461538461542,4.32,14.102666666666671,0
1691402791754513-5,2.5,2.0,1.5,1.5,1.5,1.5,4,"to the next weekend. I go to my parents with my family. We will go to my parents in Shlomi. Go in our car and we stay there all the Shabbat, doing the Shabbat together.",0,721.9288874988981,565.2749729340236,943.5992912413177,0.0,7770.971291339237,-24.650259,42.542458,49830290.0,843.0458804163881,892.8417280927976,1351.0483,0.032563098,0.034390014493329096,0.9468765353762493,0.0229375,0.4663278271918678,1.7429931071630576,10.0,0.5509048104286194,3.0599999999999987,0.9379999999999988,5.553000000000001,0
1691402791754549-1,2.5,3.0,2.0,2.0,2.0,2.0,0,I help that people to share your document at the master control system and I check that document and help the people to update the document.,3,1711.509828609449,1929.423442638324,1129.7518937402178,0.0,6264.448678464276,-23.739326,34.019497,23574026.0,1815.8321930084846,1595.5946958654506,1702.7394,0.050654653,0.055828328690075694,0.907328853439096,0.0489375,0.6585365853658537,1.6255275862705199,27.0,0.5614408254623413,11.110370370370372,8.148148148148152,16.93153846153846,0
1691402791754549-2,2.5,3.0,2.0,2.0,2.0,2.0,1,"Every day I go to the job. When I have free time, I like to embroidery. They are one of the most beautiful things I do in our life. When I sewing or embroidery, I am in better energy and feel better feeling.",1,1202.6467012418664,847.6192432561077,1113.4185985264169,0.0,4866.680610191239,-25.36066,32.845165,20774050.0,1391.7793514659252,1252.3867987084172,1762.5198,0.04669682,0.0461869128642638,1.0110400645797502,0.0580625,0.5699386503067485,1.7329302194658671,12.25,0.5887714624404907,4.840561224489797,1.5836734693877546,6.618720930232556,0
1691402791754549-3,2.5,3.0,2.0,2.0,2.0,2.0,2,I love visit the sea. I love swimming. And I love to do the aquabark game. I love it.,0,2071.928934568341,2570.035743956644,1299.3970901764465,0.0,7728.191653623397,-29.484234,33.144405,21602140.0,1977.7012945889135,1590.7344819045745,1912.9893,0.0302406,0.037736700836723376,0.8013578362217516,0.062625,0.7411242603550295,1.6775871580592954,5.75,0.6087692975997925,0.5046739130434794,-3.819130434782611,2.0160526315789475,0
1691402791754549-4,2.5,3.0,2.0,2.0,2.0,2.0,3,"In the last summer, I traveled with my family. I was traveling with my family to Sharm el Sheikh. I do it because my children have to do it.",1,1311.5239633007052,858.7152331890411,1218.335172155574,0.0,5743.1494447437,-28.230448,38.618546,39028308.0,1449.9577851459317,1238.29451797261,1848.8782,0.045797266,0.04634825041439158,0.9881120788079172,0.0475625,0.593603744149766,1.7118692955940733,11.0,0.5504157543182373,4.433333333333334,1.4654545454545413,6.141264367816092,0
1691402791754549-5,2.5,3.0,2.0,2.0,2.0,2.0,4,In the weekend I will to visit the desert with my friends. I want to see the sky at night.,0,1688.822132950059,1402.2907857521468,1352.759737555504,0.0,5746.021229882461,-29.184694,33.046387,20517204.0,1810.534324529402,1408.2768481665264,1942.7388,0.033864994,0.039463464051379,0.8581353516748376,0.0490625,0.6983985765124555,1.652594045592809,11.0,0.5937964916229248,2.109090909090913,0.4854545454545409,4.765000000000001,0
1691402791754686-1,3.0,2.5,2.5,2.0,2.0,2.0,0,My favorite animal is a dog because the dogs have good weather. They like you and they are always happy to see you.,1,1597.4228453863773,1328.3835386888418,1187.5474982428389,0.0,5831.955050965131,-27.631084,37.0872,37867790.0,2028.2896162241443,1372.369452107695,1813.5145,0.045724504,0.1240747316919192,0.36852389743223424,0.0128125,0.41414141414141414,1.7118692955940733,12.5,0.6044998168945312,4.861000000000001,3.7056000000000004,7.870000000000001,0
1691402791754686-2,3.0,2.5,2.5,2.0,2.0,2.0,1,"The most important person for me is my children. I have three children, twins, 16 years old and a small girl, 10 years old. My children are very beautiful for me.",1,2129.293906672977,1860.1676603378892,1242.976372096707,0.0,5482.980158787008,-24.951042,28.560167,12620342.0,2557.1978152148927,1486.1315355754073,1838.9651,0.055917554,0.18565298705432937,0.3011939343980793,0.012125,0.3293718166383701,1.7527703054973112,12.333333333333334,0.5918106436729431,3.890270270270271,2.7772972972972987,8.350215053763442,0
1691402791754686-3,3.0,2.5,2.5,2.0,2.0,2.0,2,"I like to go to the beach, sit on the sand, on the hot sand, and look at the sea. I like to see the white winds and...",2,2299.7998782069767,2346.6897168632972,1425.3924413336676,0.0,5445.605341427587,-28.639866,41.95486,61685390.0,2498.4298443588837,1397.0402158238949,1984.2603,0.047465257,0.17710423519736843,0.2680074663021688,0.012125,0.40842105263157896,1.6255275862705199,16.5,0.5842767357826233,2.6449999999999996,-1.379393939393939,1.9192857142857136,0
1691402791754686-4,3.0,2.5,2.5,2.0,2.0,2.0,3,"In the last summer, our family took the cruise to Greece. And it was very hard for us because we can't go down through two days. It was very difficult to be in the closed place without the ability to go to the ground, always on the sea. And when we get to Greece, we were allowed only for several hours to go down. It was very difficult for us.",1,1893.9063538933497,1559.253689363878,1110.088789035014,0.0,5171.2502907542475,-26.687382,33.339092,25129856.0,2487.597367442437,1633.8002013463429,1636.78,0.03431013,0.15706473214285716,0.2184457839242619,0.0204375,0.26693877551020406,1.7429931071630576,15.8,0.6414235234260559,5.658075949367092,2.7949367088607566,8.716285714285714,0
1691402791754686-5,3.0,2.5,2.5,2.0,2.0,2.0,4,"And the next weekend we arriving, we will arrive to Thailand, Phuket. So I think we will go to the market, we will shopping, we will doing massage and eat very good food.",1,2103.11445202294,1778.3795020783587,1280.2791961709765,0.0,5857.848819179192,-30.07477,35.697536,32739008.0,2332.0970903591647,1500.0284820769375,1800.5085,0.03157331,0.13701019934582745,0.23044496428129937,0.013625,0.30834512022630833,1.7429931071630576,19.5,0.5748375654220581,6.840641025641027,3.488205128205127,11.083636363636366,0
1691402791754724-1,3.5,4.0,4.0,3.0,3.0,4.0,0,"The advice that I can give to a new worker in my office is to be very useful and helpful to the client that he will work with them. He has to be friendly with the working, the colleagues and also outsiders from the company. He must be useful and to be sufficient in his work. He works all the days.",1,1356.4542029679408,1035.1977919650076,817.2708531340963,303.80885285627414,3820.4899594126687,-15.073959,21.39141,4455320.5,1891.6991971211078,1798.7118051085351,1690.8674,0.093770124,0.09366990976051,1.0010698660641237,0.035625,0.3928325292901447,1.7329302194658671,16.5,0.6240798830986023,6.2207575757575775,3.6096969696969694,9.20450819672131,0
1691402791754724-2,3.5,4.0,4.0,3.0,3.0,4.0,1,"If I could communicate with animals, I will try to communicate with the dolphins because they are very smart and I can learn from them a lot of the sea world and to understand their difficulties in staying in the water, difficulties to find food and etc.",0,1334.1005408654175,1066.5426927526228,747.9744064440398,356.95833583606,3970.1918526915706,-13.120152,18.340528,2410395.5,1972.2026957919234,1830.3964465809358,1504.8855,0.09967865,0.12201319073397075,0.8169497895987552,0.0195625,0.35208098987626546,1.7008268430839244,50.0,0.5421029925346375,20.429999999999996,8.0688,27.524042553191485,0
1691402791754724-3,3.5,4.0,4.0,3.0,3.0,4.0,2,"I think it's a good idea to live together several generations, because we can learn from the oldest ones about the history, the history of the country, and etc. And from the younger about their challenge, about to help them to challenge difficulties in life, and to try to be better ones. We can educate them in every part of their life, to try to give them a lot of information about the future, about education, work, and etc.",0,1357.442839098716,1112.3788332997506,740.7962846617838,354.31773027909895,3815.192833840214,-16.580334,22.459467,5405866.0,1892.6157233248618,1813.88314622881,1678.7739,0.06864612,0.09038831727305476,0.7594578604387515,0.0395625,0.3648414985590778,1.7429931071630576,30.666666666666668,0.5979717969894409,13.300434782608697,5.604347826086954,17.254135021097042,0
1691402791754724-4,3.5,4.0,4.0,3.0,3.0,4.0,3,"This is a very hard question. Of course, the obvious answer will be great health, but I hesitate with my answer because average intelligence will not make you do greater things. You stay average, and great health is very important, and you can do great things without great health.",0,1481.109615270337,1168.9987869149327,899.4733061244256,329.37891073126923,3976.921535608398,-16.08097,24.486893,7546690.5,2018.1884684384804,1824.4728518312338,1751.1957,0.08632022,0.10258590574186992,0.8414432840443463,0.030375,0.3951219512195122,1.7527703054973112,18.666666666666668,0.6045464277267456,7.704285714285717,7.079285714285714,13.747074829931975,0
1691402791754724-5,3.5,4.0,4.0,3.0,3.0,4.0,4,"If my government will try to focus on a cultural institute instead of a natural park, it will have to stay because of the acclimatization problems. Because of the air condition in a cultural institution, people will stay there instead of in the park. But on the other hand, a natural park is very important for people to stay out in nature and not stay only in air-conditioned buildings. So it depends.",1,1387.099802505696,1105.6907434965738,793.6262847755736,343.25993459428577,3773.276273886893,-15.991389,26.855022,11017611.0,1939.3628554317775,1810.851825433085,1715.9883,0.08793705,0.09093789859693878,0.9670011175149327,0.0405,0.37784256559766766,1.7527703054973112,19.75,0.5729555487632751,9.887183544303799,7.33772151898734,13.8675,0
1692530001326214-1,4.5,4.5,4.0,4.0,4.5,4.5,0,So my favorite TV show would be The Firefly. It's an old sci-fi series about a group of interesting and different characters coming together on a journey through space. I really like it mainly because it's a sci-fi series which I genuinely enjoy. And because of the cast of the aforementioned characters. The show is not really popular in my country because I don't think it has ever been translated to Russian. So I have only seen it in English and that's about it.,3,1764.1206917932182,1612.8926817055387,966.4735486709241,0.0,6323.783574862938,-20.663164,38.929417,38822148.0,1988.377554283156,1476.5115274865432,1739.492,0.04501447,0.13625297368591405,0.3303742266897196,0.0418125,0.3464526152252719,1.7979235760094388,15.666666666666666,0.5638298988342285,8.220000000000002,6.268510638297872,11.699285714285715,0
1692530001326214-2,4.5,4.5,4.0,4.0,4.5,4.5,1,"There are actually many different jobs I don't appreciate, but on the top of them all stands the retail sales worker. So it's a job which I never want to do, and I think the worst part of it is that usually people are quite disingenuous with the product they are selling, which they usually are required by the companies they work for to push onto other people, despite sometimes people clear disinterest in the product they are selling. I think that people choose those jobs, people choose that kind of job usually because it pays well, and with a good amount of sales per month you can get quite a lot of money.",3,1589.4086296063776,1532.5628629572527,878.4323752988474,0.0,6274.0559898368,-19.795198,40.21536,44432932.0,1838.6016061462276,1451.6568193970852,1657.4137,0.048870955,0.11951612566755675,0.4089067846668634,0.05225,0.372051624388073,1.7622790545754494,41.666666666666664,0.5885981321334839,16.3304,7.009599999999999,22.89657894736842,0
1692530001326214-3,4.5,4.5,4.0,4.0,4.5,4.5,2,I consider charity organizations important because there are a lot of different problems which we as humankind face in different countries and different situations all around the world. Each of those organizations kind of handles some of the issues which we may have. I don't know any popular charities in my country to be honest and I have never supported in any monetary form any of the charities because I am not really self-sufficient right now unfortunately.,2,1809.2146474737813,1690.8010174314577,1016.4453005497198,0.0,6399.480864754112,-21.067543,43.056065,58363884.0,1996.5558338862052,1457.3498421200015,1765.9755,0.042407166,0.14206008077558943,0.2985157123751552,0.0390625,0.359401955146636,1.7429931071630576,27.0,0.556596040725708,14.60666666666667,11.197037037037038,19.724502164502162,0
1692530001326214-4,4.5,4.5,4.0,4.0,4.5,4.5,3,"I think that homeschooling became really popular lately because of the convenience. It's extremely easy to keep your child around, but also to provide them with education, because of the internet, because of the online courses, applications like Zoom and other communication systems. The main advantage again would be the convenience of providing information for the internet to the children and generally the amount of information they can access through internet. The main disadvantage would be, I guess, the surroundings of the student. Personally, I don't think I would educate my child at home. I would prefer for them to receive their education in the proper facility, so to say.",4,1625.7518712595345,1509.083662196529,959.7019315862558,0.0,6211.8475146835035,-19.953209,41.127445,48659450.0,1867.149854044154,1446.8580888749532,1680.2544,0.04693094,0.12620285198252687,0.37186908395397766,0.05425,0.3111111111111111,1.7622790545754494,21.0,0.5518581867218018,11.892063492063496,9.670476190476187,17.067121212121215,0
1692530001326214-5,4.5,4.5,4.0,4.0,4.5,4.5,4,"I consider studying foreign languages really important. I believe that nowadays people should learn at least one foreign language, because as we go forward as a species, we need the projects which different countries start together, will require all forms of communication, and different languages are a must for efficient and convenient, to communicate conveniently and efficiently with each other. So the main benefit, in my opinion, for studying foreign languages lies in the fact that it opens you, that knowing a foreign language opens you a lot of new opportunities, opens a lot of new doors which you can walk through. As for the most important foreign language to learn, I consider English to be one of the most important languages, as it is the most widespread and the easiest one to learn among all of the languages in the world.",1,1625.5539637013956,1518.2725625926691,833.6722090600082,0.0,6035.984161572946,-19.946516,38.07333,34524504.0,1919.3644505464881,1481.65471631582,1672.0184,0.043755632,0.13715100478848946,0.3190325288637291,0.0524375,0.3046477850399419,1.7622790545754494,39.25,0.5515114068984985,17.605398089171974,9.58751592356688,24.14880281690141,0
1692606260121710-1,3.5,4.0,4.0,3.0,3.5,3.5,0,I like reading spiritual books and some I like watching films like war films or I like them because they gave a message regarding love for our country and books often I read on once a week and I watch movies approximately in three or four days yes my friends often prefer to watch these films and movies and we all have a great time enjoying them,5,1454.841576497681,1223.9478559490776,679.3504422983444,457.8799256958619,3443.7856100345457,-20.869877,16.46317,1685080.0,2062.3110470298016,1712.918304141931,1655.6962,0.08230047,0.14416087629608296,0.5708932367354475,0.021375,0.3152073732718894,1.7118692955940733,67.0,0.5591796636581421,25.862388059701498,8.331343283582086,1.0,0
1692606260121710-2,3.5,4.0,4.0,3.0,3.5,3.5,1,yes I study in Manorachana International University it's a very beautiful place and a very fun-loving place where we can enjoy and many many activities we cover it's a very comfortable and a place where there is no unsafety for girls and women I don't think that there is any need for making this place much better because it is already very much a wonderful and beautiful place,0,1441.9891446128368,1142.014583034257,770.9605357737648,493.2190730919959,3611.3450040339253,-21.235165,17.339638,2136641.0,1926.514708378713,1704.0556020503095,1736.8778,0.07954066,0.10797078948142051,0.7366868654893644,0.0218125,0.32831608654750705,1.7429931071630576,71.0,0.6106088161468506,31.04647887323944,9.53915492957746,1.0,1
1692606260121710-3,3.5,4.0,4.0,3.0,3.5,3.5,2,"The streets in our town and city are much better than I think 10 years back. Now there is I think some awareness among the people and everything starts from home and I think that the cleanliness of not throwing anything on the roads, pollution and any kind of pollution, water pollution, air pollution or industrial pollution have been maybe decreased due to awareness.",1,1573.3176814952349,1392.9108574604393,741.4287561391297,522.9663726219975,3534.2975728958663,-21.137127,17.54392,2104252.2,2038.7837494491162,1743.5285008058618,1755.2089,0.07833728,0.1163287849456959,0.6734127067426744,0.0268125,0.34513274336283184,1.7527703054973112,34.5,0.5405462980270386,15.137463768115946,9.41855072463768,21.726093749999997,0
1692606260121710-4,3.5,4.0,4.0,3.0,3.5,3.5,3,"My favorite classmate is my best friend Rhea. She is a very fun loving and a beautiful guy. She helps me in my any kind of doubts or clarities. I enjoy her team and often when I am in doubt, tensions, and despair, I often talk to her regarding my problems. We both share a very good connection which makes our bond very much special.",0,1456.3529851119097,1284.1753644302685,674.3285408922297,462.2626371417367,3454.9572006657745,-18.429247,17.465015,2138277.0,1976.263266736789,1736.1205141090709,1561.443,0.11013556,0.12273799844457013,0.8973224601479308,0.024125,0.34932126696832577,1.7622790545754494,14.6,0.5282996892929077,5.621808219178082,3.84,9.199692307692306,0
1692606260121710-5,3.5,4.0,4.0,3.0,3.5,3.5,4,"Yes, I have my friend who is far away from my place. She lives in Palwal. I have been in her connection for over 10 years. I think more than that. And we share a very good connection. Every year we have a birthday celebration and we enjoy our company a lot. Yes, it's very important for someone to be in connection with the friends who are away. It makes the bond more stronger than it is now. And friendship is very important. Yes, meeting them once a month sometimes is very important.",2,1592.9569737202032,1497.918473633053,703.8412558159835,541.399998882093,3609.1754110079364,-20.22044,16.064745,1538310.6,2039.7653802972732,1736.4880587252285,1621.3367,0.08328102,0.1319034434321275,0.631378648448718,0.03075,0.3524355300859599,1.7979235760094388,10.7,0.5996649265289307,4.573654205607479,3.1401869158878455,7.8841935483870955,0
1692687159035217-1,5.0,4.5,4.0,4.5,4.5,4.5,0,"I'm talking about the differences between living in a house or an apartment. In a house it's much more comfortable than living in an apartment because we get a homelier vibe from the houses. In apartments we share a lot of neighbours which can be a disturbance to each and everybody in the house. And right now I live in a house so I think I would prefer a house because I've also stayed in apartments before which I didn't like because of the noises, the disturbance and many other factors. So therefore I would prefer to live in a house.",4,1292.7761770530728,857.2849840815637,924.6017460258711,0.0,4905.43540925492,-22.108528,29.03526,11427913.0,1345.025270478772,1277.6317520382813,1623.5189,0.06314258,0.05501118043286219,1.1478136312894427,0.037125,0.41978798586572436,1.7429931071630576,22.2,0.5673661828041077,9.439171171171171,6.1218018018018014,13.805544554455444,0
1692687159035217-2,5.0,4.5,4.0,4.5,4.5,4.5,1,"This was a challenge for me back in my 10th grade with myself. I challenged myself to remove the fear of stage frightening which back then was a huge thing. I had to do, I had to take part in a competition for emceeing so I did it and then it was challenging because I was really scared of a huge crowd and I was scared of talking in front of people so it was very very challenging. Yeah, you know I did it all alone. I didn't ask somebody for help.",4,1203.270575624965,773.8064436705586,981.6733407494107,0.0,5124.865413985642,-24.775867,31.411964,16333479.0,1293.7036753807015,1183.461761668082,1683.3296,0.05192729,0.057761537126995145,0.898994269191111,0.0425625,0.472588480222068,1.7622790545754494,20.0,0.5760789513587952,7.1960000000000015,3.7703999999999986,10.756847826086954,1
1692687159035217-3,5.0,4.5,4.0,4.5,4.5,4.5,2,"As we all know the environment we live in today is polluted by major facts and Many more reasons The place where I live in does not have clean air definitely There are very few places in this world where we get clean air and water Where I stay right now, I have clean water, but not clean air People can Clean their environment By starting with themselves by not throwing waste into the environment by not burning plastic Majorly and then using one single transport service transport and Then By keeping the water sources clean by keeping the roads clean by watering their plants by Planting many more trees I Do try to help the environment I work with the college Sahaya groups to help the environment Because I believe environment is for everybody and everybody need to do their bit to help in Making this environment a better place",2,1538.0234602163316,1116.7782787754506,1086.0000173090582,0.0,6949.720392133408,-21.358315,28.149555,10416026.0,1627.5797347075613,1456.59727214024,1809.8207,0.07834603,0.053708717263466245,1.4587209100464011,0.083125,0.4651976215459951,1.7979235760094388,153.0,0.5473178029060364,61.278692810457514,10.293594771241828,1.0,0
1692687159035217-4,5.0,4.5,4.0,4.5,4.5,4.5,3,"More and more people these days take online classes maybe the reason is because They find it much easier than the face-to-face classes and then there are people who are socially Anxious so for those people it's better to take an online classes But for people who like to study among their friends It is better for them to take a face-to-face classes. Both have their own reasons That why it should be good or why it should be bad and then According to me, I think yes, there will be more number of people studying online in the future because The generation is changing the technology is increasing as well According to me in my opinion Face-to-face education is more effective as It is More challenging and more refreshing Yeah",6,1313.159264199415,801.8552119804401,978.2785619775958,0.0,5609.9198474001105,-22.34077,26.29049,8040459.5,1455.0459337768746,1363.2368414926596,1775.7773,0.0670033,0.05986593521955209,1.119222509936692,0.0499375,0.40211373930548566,1.7979235760094388,67.5,0.5826417803764343,27.34240740740741,9.807703703703702,70.24465648854962,0
1692687159035217-5,5.0,4.5,4.0,4.5,4.5,4.5,4,"For most people, having good friends is important. Yes, it is for most people true because people cannot usually live among themselves. They have to have another person beside them. We as humans are all dependent on another human being. A good friend, according to me, is somebody who I can trust on and who I can go to any time of the day for help. And then somebody who wouldn't judge me for my insecurities or flaws. Yes. In my opinion, I am a good friend because as of now, I have not betrayed anybody. I have not judged anybody for their insecurities and flaws. And people do tell me that I'm a good friend, so I think I am a good friend. Having one person by your side is more than enough because that friend could be more valuable than the 10 other friends you have. Maybe one or two friends is also OK.",8,1394.5997682286738,1039.1289643316597,892.5122642021591,0.0,4383.725496860997,-19.236177,22.285236,4244058.0,1500.7590516773953,1478.6664934511227,1725.1024,0.07403761,0.05643447489445114,1.3119216865754386,0.0675,0.43425814234016885,1.830314246685307,14.833333333333334,0.602426290512085,5.508483146067416,3.8415730337078635,9.525769230769232,0
1692687159035537-1,4.0,5.0,5.0,4.0,4.0,4.5,0,"To talk about friendship, friendship is something that I greatly value. The kind of friendship that I want from a person, the characteristics that I see in a good friendship are a friend should guide another friend, support him with everything he does, help him with things that he can and bring peace to his life. So by the, by as we say, to guide a friend means a friend should always help another friend to walk in the right path, help him with everything that he, help him with the difficulties he faces. Support a friend, supporting a friend is also very necessary. I would always want my friend to support me with the right things obviously, stand behind me with any decision I make in life, guiding, supporting strength that I have behind me every time is very necessary for me. The next thing is helping, helping a friend is also very important. It's a characteristic that I highly value. A friend in need is a friend indeed. You don't always need a friend when you are happy or when you are, you want to share something that is big, but you always need a friend to be by your side when you are in a difficult time. I do have friends with these characteristics and I am greatly happy that I do have them in my life and I thank God for it.",6,1471.1648807995393,1116.2138285778979,889.4457761360787,0.0,4923.542857852894,-19.494947,25.693142,9255639.0,1908.1038249696633,1747.7543754020087,1744.2518,0.05453773,0.08944879674515235,0.6097089107215552,0.0804375,0.35650969529085874,1.7805525680911245,26.3,0.6044514179229736,10.011486692015211,5.6778707224334575,15.237203389830505,0
1692687159035537-2,4.0,5.0,5.0,4.0,4.0,4.5,1,"So, the balance between personal life and work life is very important. Certain people tend to not know how to manage this. It is hard for some people to manage both of these lives is because they are more focused on one. Either when there's a lot of work to be done, they are completely focused on the work that needs to be completed. They completely forget about their personal life which not only affects them but also their family members and their friends that they are surrounded with. So this balance has to be, it is difficult for them to find this balance because from the childhood they haven't been balancing things correctly. Maybe they are too much into playing or they forget about studies. So a person who has been balancing both from childhood, that is their studies and their entertainment, will find it much easier to maintain their personal and work life. You can achieve this balance by making timetables, setting a time period of how much you should be working and what time you should give yourself to take a rest or go out, enjoy with friends. So this way you can manage your personal life and work life. You can also talk to people about how this can be achieved. If a person doesn't manage his work life and personal life, there will be a lot of trouble that he will face in both the fields. His personal life issues will cause disturbances in his work life and his work life problems will not only affect him but will also cause stress to all the family members and friends and he will also lose out on a lot of things in life.",17,1353.75859338875,1073.6257177138082,752.5551452066286,396.14559041041986,4522.7951918916315,-14.875762,18.69984,2928158.8,1907.0156394316589,1750.5959679779191,1618.2318,0.08359211,0.11744641708527322,0.7117467816958573,0.0771875,0.3026219063954913,1.7979235760094388,23.923076923076923,0.6240363717079163,9.296270096463022,6.898649517684884,15.07856606807826,0
