assessment_id,pronunciation_avg,vocab_avg,fluency_avg,cohesion_avg,grammar_avg,cefr_avg,suffix,transcript,filler_word_count,formants_mean,formants_median,formants_std,formants_min,formants_max,mfccs_mean,mfccs_std,mfccs_var,spectral_centroid_mean,spectral_bandwidth_mean,pitch,intensity,speech_rate,intensity_to_speech_rate_ratio,pauses_duration,pauses_frequency,brunets_index,average_sentence_length,cohesion_score,flesch_kincaid_score,coleman_liau_index,automated_readability_index,repetitions
1685651809260972-2,3.5,3.5,2.5,2.0,2.5,2.5,1,"We are six people and my father is uh is a war. It is a, it's a, it's a employ to AC P and my mother is a chef. My, my, my sister uh is a student marketing on my, my cousin is a student and informative. This other one. OK. Informative. And, and my father is, is more or less short and tall. My mother is shortest, short, shortest than my, than my father. My, my, my sister is, she is taller than my mother. And my, my cousin is, is taller than my mother. My mother and my father and my sister. Um my father is a serious pep is a serious person. He is so funny and sometimes it's, it's funny. My mother is funny every time my sister is so annoying and my cousin is, it's normal. My mother is so is a lover. He, he likes to wash the cars. And my sister too. My father likes to wash to, to repair cars and um um home and both and that's it.",12,1634.7732661650323,1402.6648022502002,1070.2258447385263,0.0,6694.617749793052,-22.173779,33.296993,22249182.0,1966.8043804519987,1652.4964979980953,1732.031,0.04074143,0.09669239283689425,0.4213509205589396,0.1164375,0.4447362138935307,1.8224863886260672,12.222222222222221,0.5496742725372314,3.8730303030303013,-0.5550909090909109,5.759378531073448,1
1685651809260972-3,3.5,3.5,2.5,2.0,2.5,2.5,2,"I'm gonna talk about my friend, my best friend, she is a good person and she's so funny with me and I, I love her so much and she is a, uh, a brave person and she is so, she's so cute and so beautiful. And I, and I love her so much again.",9,1923.8296607798907,1928.4611690068605,1090.2499415905481,0.0,4330.670445954127,-19.961647,30.748646,15934081.0,2261.6852729469756,1811.2042352583976,1794.0427,0.0476602,0.12815553745928338,0.37189342523018837,0.0340625,0.44381107491856675,1.7329302194658671,33.5,0.5996689796447754,10.507835820895526,-0.44776119402984804,12.82888888888889,0
1685651809260972-4,3.5,3.5,2.5,2.0,2.5,2.5,3,"And for me, uh, an interesting, some, something interesting that happened to me is when I'm going to, to, when I, when to, to say, uh, a speech is, yes, it's so interesting to me because I need to talk and flu it and it's so interested me and I learned too much, too much things with my speech and this is so, so good to me.",8,1961.6975536389014,1936.8564041811283,898.1122270368119,439.98217782335524,4976.915442290309,-18.859932,26.258827,9487683.0,2378.361870541937,1949.8463763668422,1715.0635,0.044602297,0.13409258868243243,0.3326231351390081,0.0475,0.44653349001175086,1.722562629490293,85.0,0.6370334625244141,31.85882352941176,1.6992941176470566,34.84671641791045,0
1685651809260972-5,3.5,3.5,2.5,2.0,2.5,2.5,4,"To the next summer I will go to, to the don't cost, is, is it in, hm. In, and I going to, to go, I went to work in my, in the, in the restaurant and my family. Yeah. And, and I will do milkshake that because I, I do the meat Shelly in the restaurant and my mother do the food. The, she, she sell, she, she cook hamburger with fry. French, french fries. She, she cook wings. Um, she cook French. Right. Um, and sauce. Um, too much to wash things.",4,1668.8544920009188,1674.4415887323248,826.600228641492,420.4847953354225,3951.012237609366,-19.370678,20.829388,3705996.5,2079.027779941466,1888.5862876544036,1651.3141,0.04006761,0.0930209714475128,0.43073737863687345,0.0850625,0.4978054133138259,1.7805525680911245,11.363636363636363,0.5603535771369934,1.8690181818181841,-1.7996800000000004,5.334369501466277,0
1685683425568880-1,6.0,6.0,6.0,5.5,6.0,6.0,0,"Um Australia is a large country. It has um a vast landscape and it has got different geographical uh geographical conditions and the landscape uh allows building different types of uh dwellings. What we can see from um from looking at the the Australian cities and rural areas, you can see that there isn't a huge amount or a huge number of apartments available in Australia. So I would say that probably the most common type of housing in Australia is detached, semi-detached houses where I would prefer to live. I think I would prefer to live in a detached house surrounded by a garden area. Um The main reason being I love gardening. The other reason is that all my life before I moved to Australia, I used to live in an apartment. So uh I know for a fact that I was never a big fan of living in an apartment uh living in a space that is uh confined and straight and uh I also enjoy gardening.",17,2357.8693119396908,2299.0573403191593,919.7777503303388,0.0,6072.188033899036,-22.465351,33.56981,21932638.0,2409.947526091013,1595.1523494429787,1982.7356,0.03551844,0.16144980602220957,0.21999680411125377,0.047875,0.3489749430523918,1.7893447413724344,22.75,0.48764029145240784,10.204478021978023,6.386593406593406,14.019470588235293,1
1685683425568880-2,6.0,6.0,6.0,5.5,6.0,6.0,1,"One of the jobs that I would probably despise doing is the job of a real estate agent. No, it looks like a lucrative job and there is a certain level of excitement in it because you've got um to be smart and it's quite a big challenge to convince people to pay huge amounts of money for a property, a piece of land, a flat or apartment or a house. So from the outside, it looks to be quite an exciting job. And also when you look at state agents look quite glitzy and glamorous, why I think it's not a good job because it does involve a lot of um playing a lot, a lot of tricks on people, both the customers and the vendors or those who are selling their, their properties. And this involves using intricate strategies to um lead people to believe that what they are paying is worth paying or what they're being paid is good value. And in most cases, there is very little truth in that. Now, would state agents see, have any difficulties in achieving that? Of course, it's not a very easy job. And people uh at a time when we have better access to data are a smarter. So the challenge is.",8,2444.753274318547,2418.575339949882,943.5633864200385,0.0,6279.130626950619,-24.673483,35.576504,28308972.0,2399.666663180961,1590.631634094668,1967.3994,0.030614479,0.14782877721556076,0.20709417401834465,0.062375,0.3598990263252795,1.8063001276853345,24.0,0.5629164576530457,8.52,4.428666666666665,13.278591549295776,0
1685683425568880-3,6.0,6.0,6.0,5.5,6.0,6.0,2,"Um, I'm not quite sure about, um, the exact intent of this question. Is it a computer room in a house or is it a computer room in a community center? I imagine it is in the community center. So, if the computer room was to be built and we had to choose between an older person or, um, a first grader, I would probably say I would build it for the older people because they belong to a group of people who have had less access to computers or less exposure to computers and could benefit from having better access or having some computer lessons or having some help handy. Um, this could help them, uh, develop their skills with using a computer, uh, being able to access information and do everything else that is required.",11,2336.5262199965,2334.7068466552655,880.8446278261774,0.0,5648.353095671593,-24.253786,31.331896,17239804.0,2356.2504205941286,1589.5324438888088,1998.2198,0.028705152,0.15413070139304974,0.1862390263081737,0.037125,0.3559017375674056,1.7715350382047212,31.0,0.5492393970489502,12.943870967741937,5.513290322580644,17.12642335766423,0
1685683425568880-4,6.0,6.0,6.0,5.5,6.0,6.0,3,"I do think that parents should actively monitor the children's academic process. And the reason for saying that is that Children are not that age to be autonomous enough. So they would benefit from some guidance in the areas where they're being challenged or where they're struggling. And also they would need encouragement in areas where they are doing better because it could help uh improve their performance. My parents did not monitor my progress that much because they hadn't had the experience of studying in this school. So they didn't know what to look for. They didn't know how to prioritize different aspects of my learning and how did it affect the way I did my studies? Well, I could probably have been more successful and my education could have been more uh effective. However, uh I had uh I had some peers who had the privilege of having educated parents and I got guidance from them.",10,2120.2418939869935,2021.7113449562767,907.0683849718812,0.0,5872.74309962343,-23.919655,33.82535,23118964.0,2194.4506794850195,1549.1141544844031,1877.984,0.030303828,0.13138897623194015,0.23064209256611978,0.040625,0.33539731682146545,1.814484591177755,19.444444444444443,0.5921260118484497,8.513333333333332,7.642514285714281,14.176891701828417,0
1685683425568880-5,6.0,6.0,6.0,5.5,6.0,6.0,4,"I think Children should not be allowed to have smartphones until they are 11 or 12. And that's, but by having smartphones, I mean, uh, having it, uh, unsupervised so they could probably have access to smartphones in a supervised way from the age of, uh, four or five. Uh, with the help of parents, they can send text messages to family or relatives or they could use it for play games on apps and things like that. But if the use is going to be unsupervised, I don't think it is going to be any time before the age of 12 and that's when they are moving out and about a bit more freely. However, the type of smartphone that I think would be best suited for a 12 year old girl or boy is a smartphone that would not have any internet access.",7,2404.7237054637026,2427.9722661299556,1016.4664456704357,0.0,5854.134939112816,-26.385496,33.301582,21723420.0,2237.63754471981,1513.4587561754145,1927.8702,0.0219244,0.12575449631158636,0.17434287715483357,0.04375,0.3789929615592853,1.7979235760094388,33.0,0.5593002438545227,12.441212121212121,4.4710303030303,17.04227586206897,0
1685683438541812-1,4.0,4.0,4.5,4.0,4.0,4.0,0,"Yes, we should try to narrow the gap between the haves and the have nots. I say yes, because not everybody has the chance to have something. It will definitely impact our personal and professional life. If some people have more than others or others have lesser than others.",3,2247.4599963397645,2176.466434009269,1192.346929338128,0.0,5578.073363286848,-19.697746,40.099087,46369604.0,2546.25427922773,1830.0719644895298,1735.3425,0.04541408,0.1579300185381356,0.28755824510789935,0.014,0.3163841807909605,1.7118692955940733,13.75,0.5865383744239807,6.72159090909091,6.208727272727273,11.032551020408164,0
1685683438541812-2,4.0,4.0,4.5,4.0,4.0,4.0,1,"Yes, it is important that high school students get advice and guidance. When choosing a career, they are still at the age where they are very young and they cannot make right the right judgments. So it is important to have the appropriate professional to help them understand what they will be getting into and what their future will look like. If they choose a certain career, there are such services offered in my country. He helps the students.",2,2551.8461442545454,2343.783217612349,1282.3395875272809,0.0,5442.721180933035,-20.120197,32.606293,19123518.0,2689.7773986507173,1846.434550901416,1787.6635,0.04111421,0.17152966485507246,0.23969154908100826,0.0210625,0.32560386473429953,1.7622790545754494,17.6,0.6180757880210876,6.962636363636367,7.174090909090911,13.120253164556964,0
1685683438541812-3,4.0,4.0,4.5,4.0,4.0,4.0,2,"Yes, of course, they, a famous person can behave naturally in the public. They are just normal human beings like us. It's just that they all, the only difference is they are famous and there are more attractions on them, but that doesn't stop them from behaving naturally in public. So we should not think otherwise.",4,2302.2051363155088,2171.048836925488,1025.9018436561835,556.0032253041741,5992.81961155721,-16.385305,30.896778,16267023.0,2648.9641783024463,1999.6936087593772,1716.53,0.052735474,0.17471905048076924,0.30183013137678694,0.0108125,0.26615384615384613,1.7622790545754494,16.75,0.6111730933189392,6.79324626865672,5.338507462686568,12.147857142857141,0
1685683438541812-4,4.0,4.0,4.5,4.0,4.0,4.0,3,"I think it is a, I think it is a combination of gaining knowledge from experience and from books, books will give you information where you probably may not be able to experience in real life. But if you have the chance to experience something in real life, then it gives you that knowledge to know what you should do next.",1,2399.0843563626686,2333.347297036038,1037.2186661549545,0.0,5052.772482361881,-19.272017,28.031,10375126.0,2745.6758201082353,1940.1759805581414,1874.5347,0.041352563,0.1772113200111276,0.23335169899833735,0.0110625,0.2626112759643917,1.7329302194658671,33.0,0.6382402181625366,12.65575757575758,6.733939393939391,18.759836065573772,0
1685683438541812-5,4.0,4.0,4.5,4.0,4.0,4.0,4,"I think the government has the right to ask people to do certain things for safety because what things, what some of the things that people do are for that may have impact on other people. I don't think it's a violation of their pro privacy if things have been stated out very clearly on what it, why is the purpose of the government doing it?",1,2482.34215470647,2392.6986710405345,1073.186518488564,0.0,6040.279998339609,-19.43101,32.21095,19619470.0,2733.0063881809297,1994.2042274154376,1675.5863,0.044466347,0.1598542140448557,0.27816812192280804,0.0163125,0.32747804265997493,1.7329302194658671,36.0,0.6420976519584656,13.2,6.08111111111111,19.54772727272728,0
1685977329668592-1,3.0,3.0,2.5,2.5,2.0,2.0,0,"On my free time, I usually serve my cube on my desk in my room. When I'm bored, I always try to, um, to do a new personal record and I served with you a lot of times. Then I see if I broke off, I, I break of or not the record. So.",3,2298.0749002740467,2165.1665954750606,1110.2550133042498,504.08452465420874,4992.851792963007,-18.351933,35.567005,29194716.0,2425.8064483516555,1926.0534738034414,1806.1643,0.04345841,0.11301853638368246,0.38452461868622223,0.02425,0.42778390297684676,1.7527703054973112,16.25,0.5821179747581482,4.3628846153846155,-1.6098461538461546,5.381111111111114,0
1685977329668592-2,3.0,3.0,2.5,2.5,2.0,2.0,1,"Well, I don't know exactly what makes me happy, but for example, I am usually talk with my friends and family. I don't know if that makes me happy, but I do it every day on, on the school or my house. Uh, when do you do it? I do it in my house or my, where, when I do it every day and, and I love to talk with people.",1,1980.5049103582105,1693.9414769132527,1165.7149898758346,0.0,5808.957743258348,-20.385414,33.539635,23096044.0,1956.6609045914852,1761.0422367158687,1589.9797,0.03169226,0.0785952134886679,0.4032339579842517,0.0290625,0.4301572617946346,1.7527703054973112,21.5,0.6593213081359863,6.653139534883724,-0.2888372093023257,8.474154929577463,0
1685977329668592-3,3.0,3.0,2.5,2.5,2.0,2.0,2,"Well, my best passion was when it was when, when I went with my whole family or to Orlando, we went to a hotel and there were a pool, we went to the pool. The next day we went to Disneyland. They, they, there were a attractions. It was funny because I was with my, with my whole family and there was a simulators, there was so many attractions, so I like it.",3,1971.7194733693843,1743.8081434547819,1075.6005155068538,0.0,5765.036078979541,-19.550058,33.334606,21257432.0,2168.6976200490844,1768.55266262349,1738.8647,0.03061542,0.11984048096325403,0.25546809311276236,0.0255625,0.34749362786745963,1.7429931071630576,21.5,0.6081003546714783,7.339186046511628,2.3776744186046486,10.79335616438356,0
1685977329668592-4,3.0,3.0,2.5,2.5,2.0,2.0,3,"Well, my friend is a girl. She, she is small. She, she's a Chinese and um, her name is Tiffany. I know her from, from, from kindergarten. So we were friends from that and, and this year I know her better and we um decide to be friends. Um, and we talk a lot, we talk a lot and we love um, play together.",5,2297.9359625017923,2159.6253390569746,1230.0647348510074,0.0,6146.766221295266,-19.642439,37.426872,35515868.0,2358.816623101939,1828.5746747098517,1802.2954,0.041501597,0.11933733258928571,0.34776708737782724,0.03775,0.43142857142857144,1.7715350382047212,13.5,0.5851176977157593,2.9317901234567927,-0.5703703703703731,6.202239583333331,0
1685977329668592-5,3.0,3.0,2.5,2.5,2.0,2.0,4,"Well, I, I went in the future I want to, to be an electric, um, because my dad is, and my brother is studying something similar and I like it because, uh, you know, when you can be electrify and I will be, I will be electric, electric, er, doing the, the, the test well and doing a lot because I know it's difficult that, that, to be electricity.",5,2153.993960254769,1945.1128085053463,1163.3635994691992,0.0,5487.832294842789,-18.9424,35.019344,27966562.0,2333.0320087741907,1879.41846952273,1740.0907,0.03812288,0.1129101414647994,0.33763912354830367,0.03,0.3633610900832703,1.7118692955940733,88.0,0.6046779751777649,33.882272727272735,2.439090909090911,36.68826086956522,0
1686572883109872-1,4.0,4.0,4.5,3.5,3.5,4.0,0,"So the most interesting thing in the news right now for me is sports news because now I love basketball. I do play a basketball myself and, uh, now it's the time when NBA, so national Basketball Association finals are going and only two teams are left. So it's, it is the finals and the Denver Nuggets are playing against the Miami Heat and now the Denver Nuggets are up 31 in the series and they are playing until some team wins four times. So the Nuggets need only one win and the Miami team will need three more wins, uh, in case if they would, uh, want to win the championship, but most likely the Denver Nuggets gonna be NBA champions 2023.",10,1321.146687259437,933.5673900078928,895.6001096619365,0.0,5602.789504853455,-13.59613,26.194012,8359977.0,2029.5712898900717,1603.635749923428,1674.0688,0.08325705,0.13539384509822805,0.6149249196795129,0.0285,0.23420647149460708,1.8224863886260672,34.75,0.5244026780128479,12.988399280575543,5.472230215827338,18.643780487804882,0
1686572883109872-2,4.0,4.0,4.5,3.5,3.5,4.0,1,"Ok. So I was very happy, er, in the summer, like two years ago it was summer 2021 because I successfully passed my driving license and it was a category license. It means that, uh, I can drive a motorcycle. It was like the, it, it was like the dream come true because I always, I thought that the people, those people who are driving the motorcycles, they look like some kind of superheroes. And so it was like the, one of the best things that happened in my life when I successfully passed, er, that theory and practical exams from the first time.",11,1213.7269753032253,946.7417464062285,811.6666841049437,0.0,6634.419400393192,-13.520198,29.808174,14892256.0,1897.0715189766224,1510.1470213051919,1535.2157,0.08879672,0.1333899809089561,0.6656925752866067,0.0259375,0.24614472123368922,1.7805525680911245,24.4,0.5795947909355164,9.207967213114756,4.4344262295081975,13.788076923076922,0
1686572883109872-3,4.0,4.0,4.5,3.5,3.5,4.0,2,"So the next weekend, a friend of mine who is living in the United Kingdom in London is coming to Lithuania to vine. His parents and his brother uh are living here in. So from time to time, he's traveling from London to wild to just to visit the parents, uh the family and those of friends. So um next weekend on Saturday, he, he also will meet his friends. He was my classmate. So I think like five maybe even more people are going to gather in the town center in Wildness. So we will go to have a dinner in some restaurant and later on we will go uh most likely to some bars or pubs just to have some good time.",15,1288.7523758142702,1018.6992637374867,861.2706380203422,0.0,5745.129826327735,-13.039641,27.874521,10633217.0,1954.877540636784,1493.5371595599618,1701.8912,0.10296015,0.14343108881668482,0.7178370310999087,0.0289375,0.2520413718018508,1.7979235760094388,19.571428571428573,0.5569775104522705,6.771324296141817,3.6753284671532818,10.673271889400922,0
1686572883109872-4,4.0,4.0,4.5,3.5,3.5,4.0,3,"Well, it's, it's a hard question since I am a, a car guy. I do own a car also. I have a motorcycle. So it's hard for me to imagine that I, I would, I wouldn't have uh my own transportation, a car or some other motorbike, et cetera. But if I should, but I believe that I should be thinking about. So I think that I would rather have no car, uh, because the public transportation is more important also. I'm living not far away from the town center, from the city center. So it would be more easy for me to live without a car than without a public transportation also. The less pollution. And, uh, so it's better if all people would, uh, rather use a public transport instead of their own cars.",12,1294.0763841845264,1037.6208798207294,855.4498222916187,0.0,6037.21839625402,-15.497812,31.418943,18396738.0,1788.969882315374,1445.9835365137726,1628.9828,0.07084821,0.11702241027504472,0.6054243070157354,0.0403125,0.28846153846153844,1.7805525680911245,16.7,0.593052089214325,5.973299401197604,2.039281437125748,9.335588235294118,0
1686572883109872-5,4.0,4.0,4.5,3.5,3.5,4.0,4,"Hm, I don't think that celebrities like actors or professional athletes should be held to different standards of behavior. Uh, comparing from those of the general public because we are all humans and we all have a human rights. So I do believe that we all should be held to the same standards of behavior even though that those celebrities are well known and they have like a lot of followers, they should show a good examples, but still I do believe that we are all human. We are all the same and the standards should be uh similar for all of us.",8,1306.7825237780103,951.6170596618551,913.3533523070661,0.0,5093.991050613312,-11.606922,28.475204,10836503.0,2021.373165815729,1522.4192662541388,1687.6819,0.09681068,0.1491309821724024,0.6491654664765597,0.020125,0.2131039046988749,1.7715350382047212,28.0,0.6019622683525085,11.238928571428573,6.5053571428571395,16.458300970873786,0
1687964058482484-1,1.5,2.0,1.5,1.5,1.5,1.5,0,"My favorite class in school is informatics. Er, because, er, for me it's really interesting.",0,1985.4577120953672,2034.5897359276266,959.2816825588162,510.9175126080477,3860.6807427019303,-19.721754,27.117592,10146361.0,2143.30546821753,1755.1497997024508,1915.0663,0.05058975,0.08552469079332553,0.5915221789513405,0.01325,0.4964871194379391,1.689409199984129,10.5,0.47794806957244873,5.92404761904762,3.2209523809523795,11.208000000000006,0
1687964058482484-2,1.5,2.0,1.5,1.5,1.5,1.5,1,"My family is, uh, make me happy. Um, my family is a more a, a for, for, I need the, the a they, er, meet with me, er, the good person for the, for good person in the life in the day of tomorrow.",4,2340.0269869925028,2545.7784240301926,1191.1687884770247,0.0,6045.74000185962,-26.062752,36.390522,31720630.0,2182.3287124788712,1709.266711868324,1946.3073,0.02984883,0.060459136962890625,0.4937025613307622,0.047125,0.5355113636363636,1.7008268430839244,29.0,0.6020857691764832,9.351034482758624,-1.5124137931034483,10.336818181818181,0
1687964058482484-3,1.5,2.0,1.5,1.5,1.5,1.5,2,"In the last, in the vacation of last year I traveled to Mexico and I, I go to O Nickelodeon and he really, it's really fun for and more, have more to run. And I, and I, and I think to, is really tall but, um, I feel, I felt fear for it. The, the arteries. So in total and I go to my family, the following is no, is no unit more or less.",2,1782.255069063987,1621.3793545809417,1242.3758476216353,0.0,7593.869335993418,-26.803047,38.814228,40624990.0,1656.0071674542698,1391.78487184016,1812.498,0.029484278,0.05949625104865772,0.4955653015346496,0.0710625,0.508724832214765,1.7805525680911245,23.25,0.6111162900924683,7.815134408602152,-0.5079569892473117,9.045800000000003,0
1687964058482484-4,1.5,2.0,1.5,1.5,1.5,1.5,3,"In my time happy when my sister, not, not the destroy the house. Er, er, for, because, because I feel happy in this moment for, I feel the, a good war for force for a day. My, because for they don't, don't have, uh, don't have the ener energy to sell more.",1,2301.7526181699122,2508.2329728144828,1288.9357509559352,0.0,6405.397974495685,-27.477549,36.76385,31178900.0,2224.6359365824005,1690.1873195843905,1962.281,0.029375838,0.05158402176021728,0.5694755296971946,0.0724375,0.5995861355406105,1.7329302194658671,23.333333333333332,0.5900126099586487,7.164285714285715,0.15142857142856947,10.424358974358974,0
1687964058482484-5,1.5,2.0,1.5,1.5,1.5,1.5,4,"I don't think, er, planning, er, to last summer. Where will you do it? Uh, I think I, I feel happy in my house.",2,1437.4291888490966,1001.2796591583282,1432.718890346439,0.0,7889.333405236662,-33.375202,40.966927,47758904.0,1524.015142776712,1176.2157548331033,1907.4838,0.020130455,0.03676464535036881,0.5475492909582782,0.0386875,0.6522655426765016,1.722562629490293,11.333333333333334,0.5944201946258545,1.671176470588236,-3.1929411764705904,4.353750000000002,0
1687976114519479-1,3.5,4.5,4.0,3.0,3.0,4.0,0,"I will travel with my parents to Colombia because they visit different part of the country. And I think it will be different because I really want to explore and visit that this, that part of the country. Um And maybe I will know more about Colombia and that, and that's what I will do.",1,1361.3671268921346,982.3207036963754,1067.3658719960922,0.0,5432.627563051733,-27.10627,40.57179,47766404.0,1442.5889030253566,1398.6838741849692,1522.5126,0.024545444,0.051694822104978354,0.47481436585187925,0.029875,0.41385281385281386,1.7527703054973112,20.333333333333332,0.6287320256233215,7.815409836065573,5.107540983606555,12.228666666666669,0
1687976114519479-2,3.5,4.5,4.0,3.0,3.0,4.0,1,"I think the biggest problem for kids today is the bullying because, um, there are many people that is mean to other people that affect that people physical and emotionally and I think it could be resolved by, if you are, have, having that problem, you talk to someone, you know, and don't stay quiet because it can be worse, become worse and, and that can be the problem. The biggest problem for kids today.",4,1381.8065872339312,1062.3160314828938,1147.1927034598896,0.0,5715.940061890389,-28.16187,41.117195,50615864.0,1537.2987891454618,1375.7933740494361,1694.4438,0.023077162,0.052341079474829084,0.4408996186972676,0.0474375,0.47172156619018024,1.7429931071630576,44.0,0.6271810531616211,16.722272727272728,5.777727272727272,22.879600000000003,0
1687976114519479-3,3.5,4.5,4.0,3.0,3.0,4.0,2,I didn't know about the system of recycling in Panama or Coon. But I think if we do things to give our people or put more announcement in the city and what that can be encouraged people to receive more and we can do like activity in too many people start to recycle in parts of the city and that can encourage people to join and help to recycling.,1,1552.003337084691,1227.445088663238,958.5903547546714,0.0,4972.979975576975,-22.861734,32.952,21377780.0,1781.7803056865746,1621.7368416062852,1683.9395,0.03382027,0.07054678221496437,0.47940204258998004,0.0295625,0.3745051464766429,1.7527703054973112,36.0,0.5843872427940369,14.183333333333334,6.162777777777777,19.506521739130434,0
1687976114519479-4,3.5,4.5,4.0,3.0,3.0,4.0,3,"If I start my own business, it will be a cafeteria. I will do it because that's my dream like when I was a kid and I know it's not something too big for a business. Or if this is my first business, I'm going to do it, then I'm going to gain money and start wearing something more bigger. I would like to do, um, veterinarian too to help animals and re rescue animals in the street.",5,1482.9997903919575,1130.919753919617,870.0304525123323,419.2493438228358,4224.112843790451,-18.495884,25.047453,7202544.0,2008.128773913878,1740.4574268513702,1742.1407,0.050115347,0.09754614321335646,0.5137604138684934,0.026125,0.36253252385082396,1.7329302194658671,22.75,0.6021198034286499,8.32425824175824,2.5419780219780215,11.326538461538462,0
1687976114519479-5,3.5,4.5,4.0,3.0,3.0,4.0,4,"I think high school students will have to wear uniforms. It will be more easy to us to find something to put on when we go into school. And I think, I, I think it's more easy to recognize if someone is for a school. We, we are on the street, we have to, or we have to present day in any, please.",2,1695.9690831992323,1571.6930399964253,822.8451566059898,0.0,3914.983744888282,-19.734089,27.450155,10400030.0,1973.9767786512527,1781.002617956424,1670.1904,0.037118107,0.0886633086622807,0.41864112269758375,0.0245,0.4584795321637427,1.7527703054973112,18.5,0.6346443295478821,5.338513513513515,1.1140540540540513,8.499761904761908,0
1687976114519971-1,2.0,2.5,2.0,1.5,1.5,1.5,0,"A life in Panama. Um, um, my house is big and I can do here, er, play soccer with my friends, um, walk in the park and play basketball with my friends and that is it.",4,1681.64870933274,1339.867209519955,1094.5845860324691,0.0,5496.684672346006,-21.678179,32.177795,18570264.0,1884.6692470372716,1669.2711402038144,1855.3698,0.044885896,0.06193705438410194,0.7247018217550043,0.0265,0.5145631067961165,1.7329302194658671,22.0,0.5224659442901611,6.130909090909089,0.3609090909090895,9.28833333333333,0
1687976114519971-2,2.0,2.5,2.0,1.5,1.5,1.5,1,"I'm going to talk about, of my mom and my mom is important for me because she give me, er, the life and she give me all that I need. Um, for example, the food, the house and anything that I need.",1,1347.0446589074306,858.6585899499646,1051.858581706821,0.0,4774.843307551812,-16.263569,33.59343,23251254.0,1579.4765881733174,1566.0619659761758,1595.4562,0.073812015,0.06628911342894393,1.1134862353190662,0.0186875,0.3898305084745763,1.7329302194658671,25.5,0.6081210970878601,7.774607843137257,0.7945098039215672,10.937857142857148,0
1687976114519971-3,2.0,2.5,2.0,1.5,1.5,1.5,2,"And my favorite vacation is when I go to Cancun because, and I go to the beach, to the beautiful beach and I can face time with my family. Um um, the places, the place is Hotel and Nickelodeon Hotel and that is it.",2,1382.2075101972418,1366.3372405367743,684.7040963843423,436.2470643063108,3160.2668374165714,-15.616571,19.89882,2764697.5,1668.9677615546157,1688.3884179708616,1407.0033,0.061036244,0.0811205817657767,0.7524137858256489,0.0336875,0.5233009708737864,1.7622790545754494,25.0,0.5456900596618652,9.736,3.1255999999999986,12.477727272727272,1
1687976114519971-4,2.0,2.5,2.0,1.5,1.5,1.5,3,"Ok. My, my friend is, um, his wife is a small people and he's, um, I'm a good person. So, is, um, he, he has responsibility, his honesty and he's my friend because I, I know that he in a school and he is my friend.",5,1784.39979197252,1834.2212475785402,908.9399142434714,0.0,5247.068683322873,-21.373838,31.5767,18002590.0,1983.407088373469,1820.3349246708638,1736.7242,0.036971964,0.06998926673401265,0.5282519115760886,0.0518125,0.5825720309205903,1.7429931071630576,31.0,0.6100208163261414,10.012903225806454,-0.7270967741935497,8.14840579710145,0
1687976114519971-5,2.0,2.5,2.0,1.5,1.5,1.5,4,"Ok. In my next summer I will play, er, I love of Playstation. I will play with my brother. Football. Um, and, and I think, and I will go to the, I need to country, I don't know.",2,1660.6038371916402,1473.262289246982,853.5181080692836,472.71298133063146,3893.749106594157,-18.728422,24.76815,7575994.5,1961.486385371311,1849.9188527677657,1731.22,0.03559187,0.07372525578291815,0.4827636088661416,0.024,0.4555160142348754,1.7715350382047212,10.2,0.6121461987495422,1.576235294117648,-2.5607843137254918,4.308684210526316,0
1689922058528855-1,3.67,4.0,3.33,3.33,3.33,3.33,0,"I think it's good so you can socialize and, you know, it depends on what you're doing, um, homework and stuff and, and I think it's also good to have your down time. So not all the time.",6,1595.5736335878034,1433.5832204167077,864.3789657100473,431.5110349063671,4010.983665727579,-23.404661,22.180946,4821378.0,1926.1104855728433,1757.8269965656052,1786.2052,0.047993947,0.0946439779334038,0.5070998479614671,0.011875,0.40169133192389006,1.7329302194658671,24.0,0.6392005681991577,7.044999999999998,1.2191666666666627,11.124210526315785,0
1689922058528855-2,3.67,4.0,3.33,3.33,3.33,3.33,1,"I think a good interview would be saying all the good things about yourself and the things you've done. Um, uh, but I've never personally had or.",3,1667.2970959711117,1489.3958630875659,998.5444599704513,412.2807699335374,4401.129906053601,-24.801924,21.704372,4714602.0,1788.1541299904923,1746.4618452138593,1701.6023,0.0480481,0.05957752340453586,0.8064803405693123,0.0125625,0.4240506329113924,1.722562629490293,16.5,0.6059465408325195,5.505606060606063,3.6096969696969694,10.614444444444445,0
1689922058528855-3,3.67,4.0,3.33,3.33,3.33,3.33,2,"I think the health care system would be one and I'm not sure about another one, but that plays a big part because they're looking after most of the country. And, hm.",0,1822.3779931977992,1712.628770387397,1011.7764545876934,408.01727709414195,4214.343907371131,-27.184795,27.161709,11260018.0,2000.6001642987044,1899.7126398330574,1840.3186,0.031023826,0.05156328596579477,0.6016650387775824,0.0129375,0.4164989939637827,1.722562629490293,19.0,0.6304099559783936,6.104210526315793,3.3768421052631545,10.855937500000003,0
